name,season,episode,line,cap,music
Dragonstone,7,1,108,He's coming for us.,FALSE
Dragonstone,7,1,109,For all of us.,FALSE
Dragonstone,7,1,110,"Okay, come on.",FALSE
Dragonstone,7,1,111,Let's get them inside.,FALSE
Dragonstone,7,1,112,( gate rumbling ),FALSE
Dragonstone,7,1,113,I want every northern maester to scour their records,FALSE
Dragonstone,7,1,114,for any mention of dragonglass.,FALSE
Dragonstone,7,1,115,Dragonglass kills white walkers.,FALSE
Dragonstone,7,1,116,It's more valuable to us now than gold.,FALSE
Dragonstone,7,1,117,"We need to find it, we need to mine it,",FALSE
Dragonstone,7,1,118,we need to make weapons from it.,FALSE
Dragonstone,7,1,119,Everyone aged 10 to 60,FALSE
Dragonstone,7,1,120,"will drill daily with spears, pikes, bow and arrow.",FALSE
Dragonstone,7,1,121,It's about time we taught these boys of summer how to fight.,FALSE
Dragonstone,7,1,122,( laughter ) - Not just the boys.,FALSE
Dragonstone,7,1,123,We can't defend the North,FALSE
Dragonstone,7,1,124,if only half the population is fighting.,FALSE
Dragonstone,7,1,125,You expect me to put a spear in my granddaughter's hand?,FALSE
Dragonstone,7,1,126,I don't plan on knitting by the fire while men fight for me.,FALSE
Dragonstone,7,1,127,"I might be small, Lord Glover, and I might be a girl,",FALSE
Dragonstone,7,1,128,but I am every bit as much a Northerner as you.,FALSE
Dragonstone,7,1,129,"Indeed you are, my lady. No one has questioned--",FALSE
Dragonstone,7,1,130,And I don't need your permission to defend the North.,FALSE
Dragonstone,7,1,131,"We'll begin training every man, woman, boy, and girl on Bear Island.",FALSE
Dragonstone,7,1,132,Men: Aye! ( pounding tables ),FALSE
Dragonstone,7,1,133,"While we're preparing for attack,",FALSE
Dragonstone,7,1,134,we need to shore up our defenses.,FALSE
Dragonstone,7,1,135,"The only thing standing between us and the Army of the Dead is the Wall,",FALSE
Dragonstone,7,1,136,and the Wall hasn't been properly manned in centuries.,FALSE
Dragonstone,7,1,137,I'm not the king of the Free Folk.,FALSE
Dragonstone,7,1,138,But if we're going to survive this winter together...,FALSE
Dragonstone,7,1,139,( grunts ),FALSE
Dragonstone,7,1,140,You want us to man the castles for you?,FALSE
Dragonstone,7,1,141,( men murmuring ) - Aye.,FALSE
Dragonstone,7,1,142,Last time we saw the Night King was at Hardhome.,FALSE
Dragonstone,7,1,143,The closest castle to Hardhome is Eastwatch-by-the-Sea.,FALSE
Dragonstone,7,1,144,Then that's where I'll go.,FALSE
Dragonstone,7,1,145,Looks like we're the Night's Watch now.,FALSE
Dragonstone,7,1,146,( chatter ),FALSE
Dragonstone,7,1,147,"If they breach the Wall,",FALSE
Dragonstone,7,1,148,the first two castles in their path,FALSE
Dragonstone,7,1,149,are Last Hearth and Karhold.,FALSE
Dragonstone,7,1,150,The Umbers and the Karstarks betrayed the North.,FALSE
Dragonstone,7,1,151,Their castles should be torn down,FALSE
Dragonstone,7,1,152,with not a stone left standing.,FALSE
Dragonstone,7,1,153,The castles committed no crimes.,FALSE
Dragonstone,7,1,154,And we need every fortress we have for the war to come.,FALSE
Dragonstone,7,1,155,"We should give the Last Hearth and Karhold to new families,",FALSE
Dragonstone,7,1,156,loyal families who supported us against Ramsay.,FALSE
Dragonstone,7,1,157,Men: Aye!,FALSE
Dragonstone,7,1,158,The Umbers and the Karstarks,FALSE
Dragonstone,7,1,159,have fought beside the Starks for centuries.,FALSE
Dragonstone,7,1,160,They've kept faith for generation after generation. - And then they broke faith.,FALSE
Dragonstone,7,1,161,I'm not going to strip these families of their ancestral homes,FALSE
Dragonstone,7,1,162,because of the crimes of a few reckless sons.,FALSE
Dragonstone,7,1,163,So there's no punishment for treason,FALSE
Dragonstone,7,1,164,and no reward for loyalty?,FALSE
Dragonstone,7,1,165,The punishment for treason is death.,FALSE
Dragonstone,7,1,166,Smalljon Umber died on the field of battle.,FALSE
Dragonstone,7,1,167,Harald Karstark died on the field of battle.,FALSE
Dragonstone,7,1,168,They died fighting for Ramsay.,FALSE
Dragonstone,7,1,169,Give the castles to the families,FALSE
Dragonstone,7,1,170,of the men who died fighting for you.,FALSE
Dragonstone,7,1,171,"( men chattering, pounding tables )",FALSE
Dragonstone,7,1,172,When I was Lord Commander of the Night's Watch...,FALSE
Dragonstone,7,1,173,I executed men who betrayed me.,FALSE
Dragonstone,7,1,174,I executed men who refused to follow orders.,FALSE
Dragonstone,7,1,175,"My father always said,",FALSE
Dragonstone,7,1,176,"'The man who passes the sentence should swing the sword,'",FALSE
Dragonstone,7,1,177,and I have tried to live by those words.,FALSE
Dragonstone,7,1,178,"But I will not punish a son for his father's sins,",FALSE
Dragonstone,7,1,179,and I will not take a family home away,FALSE
Dragonstone,7,1,180,from a family it has belonged to for centuries.,FALSE
Dragonstone,7,1,181,"That is my decision,",FALSE
Dragonstone,7,1,182,and my decision is final.,FALSE
Dragonstone,7,1,183,Ned Umber.,FALSE
Dragonstone,7,1,184,Alys Karstark.,FALSE
Dragonstone,7,1,185,"For centuries, our families fought",FALSE
Dragonstone,7,1,186,side by side on the battlefield.,FALSE
Dragonstone,7,1,187,"I ask you to pledge your loyalty once again to House Stark,",FALSE
Dragonstone,7,1,188,to serve as our bannermen,FALSE
Dragonstone,7,1,189,and come to our aid whenever called upon.,FALSE
Dragonstone,7,1,190,Stand.,FALSE
Dragonstone,7,1,191,Yesterday's wars don't matter anymore.,FALSE
Dragonstone,7,1,192,"The North needs to band together,",FALSE
Dragonstone,7,1,193,all the living north.,FALSE
Dragonstone,7,1,194,"Will you stand beside me, Ned and Alys,",FALSE
Dragonstone,7,1,195,now and always?,FALSE
Dragonstone,7,1,196,Both: Now and always!,FALSE
Dragonstone,7,1,197,"( men cheering, pounding tables )",FALSE
Dragonstone,7,1,198,"You are my sister, but I am king now.",FALSE
Dragonstone,7,1,199,Will you start wearing a crown?,FALSE
Dragonstone,7,1,200,When you question my decisions,FALSE
Dragonstone,7,1,201,"in front of the other lords and ladies, you undermine me.",FALSE
Dragonstone,7,1,202,"So I can't question your decisions anymore? - Of course you can, but--",FALSE
Dragonstone,7,1,203,Joffrey never let anyone question his authority.,FALSE
Dragonstone,7,1,204,You think he was a good king?,FALSE
Dragonstone,7,1,205,Do you think I'm Joffrey?,FALSE
Dragonstone,7,1,206,You're as far from Joffrey as anyone I've ever met.,FALSE
Dragonstone,7,1,207,Thank you.,FALSE
Dragonstone,7,1,208,"You're good at this, you know.",FALSE
Dragonstone,7,1,209,At what? - At ruling.,FALSE
Dragonstone,7,1,210,( sighs ) No.,FALSE
Dragonstone,7,1,211,You are.,FALSE
Dragonstone,7,1,212,You are.,FALSE
Dragonstone,7,1,213,"They respect you, they really do,",FALSE
Dragonstone,7,1,214,but you have to-- - ( chuckles ),FALSE
Dragonstone,7,1,215,Why are you laughing?,FALSE
Dragonstone,7,1,216,What did father used to say?,FALSE
Dragonstone,7,1,217,Everything before the word 'but' is horse shit.,FALSE
Dragonstone,7,1,218,He never said that to me.,FALSE
Dragonstone,7,1,219,"No. No, he never cursed in front of his girls.",FALSE
Dragonstone,7,1,220,Because he was trying to protect us.,FALSE
Dragonstone,7,1,221,"He never wanted us to see how dirty the world really is,",FALSE
Dragonstone,7,1,222,but Father couldn't protect me and neither can you.,FALSE
Dragonstone,7,1,223,"Stop trying. - All right, I'll stop trying to protect you",FALSE
Dragonstone,7,1,224,and you stop trying to undermine me.,FALSE
Dragonstone,7,1,225,I'm not trying to undermine you!,FALSE
Dragonstone,7,1,226,You have to be smarter than Father.,FALSE
Dragonstone,7,1,227,You need to be smarter than Robb.,FALSE
Dragonstone,7,1,228,"I loved them, I miss them, but they made stupid mistakes,",FALSE
Dragonstone,7,1,229,and they both lost their heads for it.,FALSE
Dragonstone,7,1,230,And how should I be smarter?,FALSE
Dragonstone,7,1,231,By listening to you?,FALSE
Dragonstone,7,1,232,Would that be so terrible?,FALSE
Dragonstone,7,1,233,"A raven from King's Landing, Your Grace.",FALSE
Dragonstone,7,1,234,"'Cersei of House Lannister, First of Her Name,",FALSE
Dragonstone,7,1,235,"Queen of the Andals and the First Men,",FALSE
Dragonstone,7,1,236,Protector of the Seven Kingdoms--',FALSE
Dragonstone,7,1,237,What does she want?,FALSE
Dragonstone,7,1,238,( sighs ) Come to King's Landing.,FALSE
Dragonstone,7,1,239,Bend the knee or suffer the fate of all traitors.,FALSE
Dragonstone,7,1,240,"You've been so consumed with the enemy to the north,",FALSE
Dragonstone,7,1,241,you've forgotten about the one to the south.,FALSE
Dragonstone,7,1,242,I'm consumed with the Night King because I've seen him.,FALSE
Dragonstone,7,1,243,"And believe me, you'd think of little else if you had, too.",FALSE
Dragonstone,7,1,244,We still have a wall between us and the Night King.,FALSE
Dragonstone,7,1,245,There's nothing between us and Cersei.,FALSE
Dragonstone,7,1,246,There's a thousand miles between us and Cersei.,FALSE
Dragonstone,7,1,247,Winter is here. The Lannisters are a southern army.,FALSE
Dragonstone,7,1,248,They've never ranged this far north.,FALSE
Dragonstone,7,1,249,"You're the military man, but I know her.",FALSE
Dragonstone,7,1,250,"If you're her enemy, she'll never stop until she's destroyed you.",FALSE
Dragonstone,7,1,251,"Everyone who's ever crossed her, she's found a way to murder.",FALSE
Dragonstone,7,1,252,You almost sound as if you admire her.,FALSE
Dragonstone,7,1,253,I learned a great deal from her.,FALSE
Dragonstone,7,1,254,What is this?,FALSE
Dragonstone,7,1,255,It's what we've been waiting for our whole lives.,FALSE
Dragonstone,7,1,256,"It's what Father trained us for, whether he knew it or not.",FALSE
Dragonstone,7,1,257,He knew it.,FALSE
Dragonstone,7,1,258,"Made me memorize every damn city, town,",FALSE
Dragonstone,7,1,259,"lake, forest, and mountain.",FALSE
Dragonstone,7,1,260,It's ours now. We just have to take it.,FALSE
Dragonstone,7,1,261,You've been quiet since you came home.,FALSE
Dragonstone,7,1,262,Are you angry with me?,FALSE
Dragonstone,7,1,263,"No, not angry.",FALSE
Dragonstone,7,1,264,Are you afraid of me?,FALSE
Dragonstone,7,1,265,Should I be?,FALSE
Dragonstone,7,1,266,Daenerys Targaryen has chosen Tyrion to be her Hand.,FALSE
Dragonstone,7,1,267,"Right now, they're sailing across the Narrow Sea,",FALSE
Dragonstone,7,1,268,hoping to take back her father's throne.,FALSE
Dragonstone,7,1,269,"Our little brother,",FALSE
Dragonstone,7,1,270,"the one you love so much,",FALSE
Dragonstone,7,1,271,"the one you set free,",FALSE
Dragonstone,7,1,272,"the one who murdered our father and our first-born son,",FALSE
Dragonstone,7,1,273,now he stands beside our enemies and gives them counsel.,FALSE
Dragonstone,7,1,274,He's out there somewhere at the head of an armada.,FALSE
Dragonstone,7,1,275,Where will they land?,FALSE
Dragonstone,7,1,276,Dragonstone.,FALSE
Dragonstone,7,1,277,They have deep-water ports for the ships.,FALSE
Dragonstone,7,1,278,"Stannis left the castle unoccupied,",FALSE
Dragonstone,7,1,279,and that's where she was born.,FALSE
Dragonstone,7,1,280,Enemies to the east.,FALSE
Dragonstone,7,1,281,Enemies to the south--,FALSE
Dragonstone,7,1,282,Ellaria Sand and her brood of bitches.,FALSE
Dragonstone,7,1,283,Enemies to the west--,FALSE
Dragonstone,7,1,284,"Olenna, the old cunt.",FALSE
Dragonstone,7,1,285,Another traitor.,FALSE
Dragonstone,7,1,286,Enemies to the north.,FALSE
Dragonstone,7,1,287,Ned Stark's bastard has been named King in the North,FALSE
Dragonstone,7,1,288,and that murdering whore Sansa stands beside him.,FALSE
Dragonstone,7,1,289,Enemies everywhere. We're surrounded by traitors.,FALSE
Dragonstone,7,1,290,You're in command of the Lannister army now.,FALSE
Dragonstone,7,1,291,How do we proceed? - Winter is here.,FALSE
Dragonstone,7,1,292,We can't win a war if we can't feed our men and our horses.,FALSE
Dragonstone,7,1,293,"The Tyrells have the grain, the Tyrells have the livestock.",FALSE
Dragonstone,7,1,294,Will the Tyrell bannermen stand alongside,FALSE
Dragonstone,7,1,295,a Dothraki horde and Unsullied slave soldiers?,FALSE
Dragonstone,7,1,296,If they think Daenerys will win.,FALSE
Dragonstone,7,1,297,No one wants to fight on the losing side.,FALSE
Dragonstone,7,1,298,"Right now, we look like the losing side.",FALSE
Dragonstone,7,1,299,I'm the Queen of the Seven Kingdoms.,FALSE
Dragonstone,7,1,300,"Three kingdoms, at best.",FALSE
Dragonstone,7,1,301,I'm not sure you understand how much danger we're in.,FALSE
Dragonstone,7,1,302,I understand we're in a war for survival.,FALSE
Dragonstone,7,1,303,I understand whoever loses dies.,FALSE
Dragonstone,7,1,304,I understand whoever wins could launch a dynasty,FALSE
Dragonstone,7,1,305,that lasts a thousand years.,FALSE
Dragonstone,7,1,306,A dynasty for whom?,FALSE
Dragonstone,7,1,307,Our children are dead.,FALSE
Dragonstone,7,1,308,We're the last of us.,FALSE
Dragonstone,7,1,309,"A dynasty for us, then.",FALSE
Dragonstone,7,1,310,We never talked about Tommen.,FALSE
Dragonstone,7,1,311,There's nothing to say.,FALSE
Dragonstone,7,1,312,Our baby boy killed himself.,FALSE
Dragonstone,7,1,313,He betrayed me.,FALSE
Dragonstone,7,1,314,He betrayed us both.,FALSE
Dragonstone,7,1,315,Should we spend our days mourning the dead--,FALSE
Dragonstone,7,1,316,"mother, father, and all our children?",FALSE
Dragonstone,7,1,317,Cersei-- - I loved them. I did.,FALSE
Dragonstone,7,1,318,But they're ashes now and we're still flesh and blood.,FALSE
Dragonstone,7,1,319,"We're the last Lannisters, the last ones who count.",FALSE
Dragonstone,7,1,320,Even Lannisters can't survive without allies.,FALSE
Dragonstone,7,1,321,Where are our allies now?,FALSE
Dragonstone,7,1,322,You saw what happened to Walder Frey and his family.,FALSE
Dragonstone,7,1,323,I heard.,FALSE
Dragonstone,7,1,324,How could we ever trust a man like that? - We couldn't.,FALSE
Dragonstone,7,1,325,"He was a useless, old coward,",FALSE
Dragonstone,7,1,326,but the Freys supported us.,FALSE
Dragonstone,7,1,327,Now they're all dead.,FALSE
Dragonstone,7,1,328,Whoever killed them is no friend of ours.,FALSE
Dragonstone,7,1,329,We need allies.,FALSE
Dragonstone,7,1,330,"Stronger, better allies.",FALSE
Dragonstone,7,1,331,We can't win this war alone.,FALSE
Dragonstone,7,1,332,You think I listened to Father for 40 years and learned nothing?,FALSE
Dragonstone,7,1,333,( seagulls screeching ),FALSE
Dragonstone,7,1,334,The Greyjoys?,FALSE
Dragonstone,7,1,335,You invited the Greyjoys to King's Landing?,FALSE
Dragonstone,7,1,336,"Not all of them. - Well, it looks like all of them.",FALSE
Dragonstone,7,1,337,"I invited Euron Greyjoy,",FALSE
Dragonstone,7,1,338,the new King of the Iron Islands.,FALSE
Dragonstone,7,1,339,"You said yourself we needed stronger, better allies.",FALSE
Dragonstone,7,1,340,There you are. - How are they better allies?,FALSE
Dragonstone,7,1,341,How are they different from the Freys?,FALSE
Dragonstone,7,1,342,They both broke their promises,FALSE
Dragonstone,7,1,343,and murdered their former friends as soon as it suited them.,FALSE
Dragonstone,7,1,344,So does everyone when it suits them.,FALSE
Dragonstone,7,1,345,"Unlike the Freys, they have ships.",FALSE
Dragonstone,7,1,346,And they're good at killing. - They're not good at anything.,FALSE
Dragonstone,7,1,347,"I know the ironborn. They're bitter, angry little people.",FALSE
Dragonstone,7,1,348,All they know how to do is steal things they can't build or grow themselves.,FALSE
Dragonstone,7,1,349,Euron Greyjoy didn't come here for that.,FALSE
Dragonstone,7,1,350,"Oh, what did he come here for, then?",FALSE
Dragonstone,7,1,351,A queen.,FALSE
Dragonstone,7,1,352,"Euron: The moment I was chosen Lord of the Iron Islands,",FALSE
Dragonstone,7,1,353,they turned on me. ( chuckles ),FALSE
Dragonstone,7,1,354,Their own uncle.,FALSE
Dragonstone,7,1,355,They stole my best ships and ran.,FALSE
Dragonstone,7,1,356,Sailed them right across the world,FALSE
Dragonstone,7,1,357,and gave them to the Dragon Queen,FALSE
Dragonstone,7,1,358,so she could bring her armies here to attack you.,FALSE
Dragonstone,7,1,359,It's nothing compared to the treason you suffered,FALSE
Dragonstone,7,1,360,"at the hands of a family member, from what I hear.",FALSE
Dragonstone,7,1,361,"But still, it bothers me.",FALSE
Dragonstone,7,1,362,Murdering them would make me feel a lot better.,FALSE
Dragonstone,7,1,363,And since it appears that all our treasonous family members,FALSE
Dragonstone,7,1,364,"are fighting for the same side,",FALSE
Dragonstone,7,1,365,I thought we rightful monarchs,FALSE
Dragonstone,7,1,366,could murder them together.,FALSE
Dragonstone,7,1,367,"You're not a rightful monarch, though, are you?",FALSE
Dragonstone,7,1,368,"The Greyjoys rebelled against the throne for the right to be monarchs,",FALSE
Dragonstone,7,1,369,"but as I recall, you were soundly defeated.",FALSE
Dragonstone,7,1,370,"Come to mention it,",FALSE
Dragonstone,7,1,371,weren't you the one who started that rebellion,FALSE
Dragonstone,7,1,372,by sailing to Casterly Rock and burning the Lannister fleet?,FALSE
Dragonstone,7,1,373,You certainly caught us there.,FALSE
Dragonstone,7,1,374,Very smart move on your part.,FALSE
Dragonstone,7,1,375,"Of course, we all made it to the Iron Islands anyway.",FALSE
Dragonstone,7,1,376,I was there.,FALSE
Dragonstone,7,1,377,I remember very well.,FALSE
Dragonstone,7,1,378,I saw you.,FALSE
Dragonstone,7,1,379,I heard so much talk.,FALSE
Dragonstone,7,1,380,The best in the world. No one can stop him.,FALSE
Dragonstone,7,1,381,"I didn't believe it, to be honest.",FALSE
Dragonstone,7,1,382,But I must say when you rushed through the breach,FALSE
Dragonstone,7,1,383,and started cutting people down...,FALSE
Dragonstone,7,1,384,it was glorious.,FALSE
Dragonstone,7,1,385,Like a dance.,FALSE
Dragonstone,7,1,386,The people I was cutting down were your own kin.,FALSE
Dragonstone,7,1,387,The place was getting crowded.,FALSE
Dragonstone,7,1,388,I enjoyed watching it. I truly did.,FALSE
Dragonstone,7,1,389,And I enjoyed killing Greyjoys.,FALSE
Dragonstone,7,1,390,A good thing for me.,FALSE
Dragonstone,7,1,391,"If you hadn't crushed us, I wouldn't have gone into exile.",FALSE
Dragonstone,7,1,392,"If I hadn't done that,",FALSE
Dragonstone,7,1,393,I wouldn't be the greatest captain on the 14 seas.,FALSE
Dragonstone,7,1,394,If not the most humble.,FALSE
Dragonstone,7,1,395,You're not humble.,FALSE
Dragonstone,7,1,396,You're the queen of a great nation.,FALSE
Dragonstone,7,1,397,You don't care about the Iron Islands.,FALSE
Dragonstone,7,1,398,They're nothing but rocks and bird shit and--,FALSE
Dragonstone,7,1,399,and a lot of very unattractive people.,FALSE
Dragonstone,7,1,400,"The Iron Fleet, on the other hand,",FALSE
Dragonstone,7,1,401,that's something else entirely.,FALSE
Dragonstone,7,1,402,It's the greatest armada Westeros has ever seen.,FALSE
Dragonstone,7,1,403,"With the Iron Fleet, you own the seas.",FALSE
Dragonstone,7,1,404,You can defeat the invaders of the east,FALSE
Dragonstone,7,1,405,and the pretenders of the north and south.,FALSE
Dragonstone,7,1,406,What do you want in return?,FALSE
Dragonstone,7,1,407,"Ever since I was a little boy,",FALSE
Dragonstone,7,1,408,I wanted to grow up and marry,FALSE
Dragonstone,7,1,409,the most beautiful woman in the world.,FALSE
Dragonstone,7,1,410,"So here I am,",FALSE
Dragonstone,7,1,411,with a thousand ships,FALSE
Dragonstone,7,1,412,and two good hands.,FALSE
Dragonstone,7,1,413,I decline your proposal.,FALSE
Dragonstone,7,1,414,Why?,FALSE
Dragonstone,7,1,415,You're not trustworthy.,FALSE
Dragonstone,7,1,416,You've broken promises to allies before,FALSE
Dragonstone,7,1,417,and murdered them at the nearest opportunity.,FALSE
Dragonstone,7,1,418,You murdered your own brother.,FALSE
Dragonstone,7,1,419,You should try it. Feels wonderful.,FALSE
Dragonstone,7,1,420,( laughs ),FALSE
Dragonstone,7,1,421,I don't expect you to trust me outright.,FALSE
Dragonstone,7,1,422,You need proof of my honest intentions.,FALSE
Dragonstone,7,1,423,"In my experience,",FALSE
Dragonstone,7,1,424,the surest way to a woman's heart is with a gift.,FALSE
Dragonstone,7,1,425,A priceless gift.,FALSE
Dragonstone,7,1,426,I won't return to King's Landing,FALSE
Dragonstone,7,1,427,until I have that for you.,FALSE
Dragonstone,7,1,428,( labored breathing ),FALSE
Dragonstone,7,1,429,( man breathing heavily ) - ( men coughing ),FALSE
Dragonstone,7,1,430,"( farts, groans )",FALSE
Dragonstone,7,1,431,( gagging ),FALSE
Dragonstone,7,1,432,( flies buzzing ) - ( coughs ),FALSE
Dragonstone,7,1,433,( grunts ),FALSE
Dragonstone,7,1,434,( sighs ),FALSE
Dragonstone,7,1,435,( chatter ),FALSE
Dragonstone,7,1,436,( gagging ),FALSE
Dragonstone,7,1,437,( sighs ),FALSE
Dragonstone,7,1,438,( gags ),FALSE
Dragonstone,7,1,439,( gags ),FALSE
Dragonstone,7,1,440,( scraping ),FALSE
Dragonstone,7,1,441,( exhales ),FALSE
Dragonstone,7,1,442,( gags ),FALSE
Dragonstone,7,1,443,( gags ),FALSE
Dragonstone,7,1,444,( coughs ),FALSE
Dragonstone,7,1,445,( gate rattles ),FALSE
Dragonstone,7,1,446,( chain rattling ),FALSE
Dragonstone,7,1,447,( gate closes ),FALSE
Dragonstone,7,1,448,"Ah, Maester Weyland.",FALSE
Dragonstone,7,1,449,( grunts ) A drinker's liver if ever I saw one.,FALSE
Dragonstone,7,1,450,Weigh that.,FALSE
Dragonstone,7,1,451,The triumph of transitory pleasures.,FALSE
Dragonstone,7,1,452,Mankind's curse.,FALSE
Dragonstone,7,1,453,"Archmaester, I was wondering...",FALSE
Dragonstone,7,1,454,What's the weight?,FALSE
Dragonstone,7,1,455,"Um, 147.",FALSE
Dragonstone,7,1,456,I was wondering if you had considered my proposition.,FALSE
Dragonstone,7,1,457,I don't remember your proposition.,FALSE
Dragonstone,7,1,458,"I asked you if, in light of what I've seen in the North,",FALSE
Dragonstone,7,1,459,if I could have access to the restricted area of the library.,FALSE
Dragonstone,7,1,460,That area is reserved for maesters.,FALSE
Dragonstone,7,1,461,Are you a maester? - No.,FALSE
Dragonstone,7,1,462,"Not a very strong proposition, is it?",FALSE
Dragonstone,7,1,463,"Archmaester, with respect,",FALSE
Dragonstone,7,1,464,I've seen them--,FALSE
Dragonstone,7,1,465,the Army of the Dead.,FALSE
Dragonstone,7,1,466,The white walkers.,FALSE
Dragonstone,7,1,467,"I was sent here to learn how to defeat them,",FALSE
Dragonstone,7,1,468,"but everyone in the Citadel,",FALSE
Dragonstone,7,1,469,"those who will even talk to me,",FALSE
Dragonstone,7,1,470,they all doubt the walkers ever existed in the first place.,FALSE
Dragonstone,7,1,471,Everyone in the Citadel doubts everything.,FALSE
Dragonstone,7,1,472,It's their job.,FALSE
Dragonstone,7,1,473,But the tales of the Long Night can't be pure fabrication.,FALSE
Dragonstone,7,1,474,Too many similarities from unconnected sources.,FALSE
Dragonstone,7,1,475,Sources in the restricted area?,FALSE
Dragonstone,7,1,476,The very same.,FALSE
Dragonstone,7,1,477,And the simplest explanation,FALSE
Dragonstone,7,1,478,for your grating obsession with the white walkers,FALSE
Dragonstone,7,1,479,is that you're telling the truth,FALSE
Dragonstone,7,1,480,and that you saw what you say you saw.,FALSE
Dragonstone,7,1,481,"So, you believe me.",FALSE
Dragonstone,7,1,482,I do.,FALSE
Dragonstone,7,1,483,You'll finish weighing that heart?,FALSE
Dragonstone,7,1,484,That makes you the only person south of the Twins who does.,FALSE
Dragonstone,7,1,485,We're not like the people south of the Twins.,FALSE
Dragonstone,7,1,486,And we're not like the people north of the Twins.,FALSE
Dragonstone,7,1,487,"In the Citadel, we lead different lives for different reasons.",FALSE
Dragonstone,7,1,488,"We are this world's memory, Samwell Tarly.",FALSE
Dragonstone,7,1,489,"Without us, men would be little better than dogs.",FALSE
Dragonstone,7,1,490,"Don't remember any meal but the last,",FALSE
Dragonstone,7,1,491,can't see forward to any but the next.,FALSE
Dragonstone,7,1,492,"And every time you leave the house and shut the door,",FALSE
Dragonstone,7,1,493,they howl like you're gone forever.,FALSE
Dragonstone,7,1,494,"When Robert's Rebellion was raging,",FALSE
Dragonstone,7,1,495,people thought the end was near.,FALSE
Dragonstone,7,1,496,The end of the Targaryen dynasty. 'How will we survive?',FALSE
Dragonstone,7,1,497,When Aegon Targaryen turned his eye westward,FALSE
Dragonstone,7,1,498,and flew his dragons to Blackwater Rush--,FALSE
Dragonstone,7,1,499,'The end is near! How will we survive?',FALSE
Dragonstone,7,1,500,"And thousands of years before that, during the Long Night,",FALSE
Dragonstone,7,1,501,we can forgive them for thinking it truly was the end.,FALSE
Dragonstone,7,1,502,But it wasn't. None of it was.,FALSE
Dragonstone,7,1,503,The Wall has stood through it all.,FALSE
Dragonstone,7,1,504,And every winter that ever came has ended.,FALSE
Dragonstone,7,1,505,Be a good lad. Clean this up.,FALSE
Dragonstone,7,1,506,( men snoring ),FALSE
Dragonstone,7,1,507,( both grunting ),FALSE
Dragonstone,7,1,508,Nope. - ( grunts ),FALSE
Dragonstone,7,1,509,( grunting ),FALSE
Dragonstone,7,1,510,Nope. - ( grunts ),FALSE
Dragonstone,7,1,511,( groans ),FALSE
Dragonstone,7,1,512,You're a lucky man.,FALSE
Dragonstone,7,1,513,Littlefinger: I've heard she beat the Hound in single combat.,FALSE
Dragonstone,7,1,514,She's a very impressive woman.,FALSE
Dragonstone,7,1,515,"What do you want, Lord Baelish?",FALSE
Dragonstone,7,1,516,I want you to be happy.,FALSE
Dragonstone,7,1,517,I want you to be safe.,FALSE
Dragonstone,7,1,518,I am safe.,FALSE
Dragonstone,7,1,519,"I'm at home, surrounded by friends.",FALSE
Dragonstone,7,1,520,I have Brienne to protect me from anyone who would harm me.,FALSE
Dragonstone,7,1,521,What about happy?,FALSE
Dragonstone,7,1,522,Why aren't you happy?,FALSE
Dragonstone,7,1,523,What do you want that you do not have?,FALSE
Dragonstone,7,1,524,"At the moment, peace and quiet.",FALSE
Dragonstone,7,1,525,( footsteps approaching ),FALSE
Dragonstone,7,1,526,"No need to seize the last word, Lord Baelish.",FALSE
Dragonstone,7,1,527,I'll assume it was something clever.,FALSE
Dragonstone,7,1,528,Littlefinger: My lady.,FALSE
Dragonstone,7,1,529,My lady.,FALSE
Dragonstone,7,1,530,Why is he still here?,FALSE
Dragonstone,7,1,531,( sighs ) We need his men.,FALSE
Dragonstone,7,1,532,"Without the Vale, Ramsay Bolton would still hold this castle.",FALSE
Dragonstone,7,1,533,Littlefinger saved us.,FALSE
Dragonstone,7,1,534,Brienne: He wants something.,FALSE
Dragonstone,7,1,535,I know exactly what he wants.,FALSE
Dragonstone,7,1,536,( bird screeching ),FALSE
Dragonstone,7,1,537,Man: ♪ He rode through the streets of the city ♪,FALSE
Dragonstone,7,1,538,♪ Down from his hill on high ♪,FALSE
Dragonstone,7,1,539,♪ O'er the winds and the steps and the cobbles ♪,FALSE
Dragonstone,7,1,540,♪ He rode to a woman's sigh ♪,FALSE
Dragonstone,7,1,541,♪ For she was his secret treasure ♪,FALSE
Dragonstone,7,1,542,♪ She was his shame and his bliss ♪,FALSE
Dragonstone,7,1,543,♪ And a chain and a keep are nothing ♪,FALSE
Dragonstone,7,1,544,♪ Compared to a woman's kiss ♪,FALSE
Dragonstone,7,1,545,Men: ♪ For hands of gold are always cold ♪,FALSE
Dragonstone,7,1,546,♪ But a woman's hands are warm ♪,FALSE
Dragonstone,7,1,547,♪ For hands of gold are always cold ♪,FALSE
Dragonstone,7,1,548,♪ But a woman's hands are-- ♪ - ( horse nickers ),FALSE
Dragonstone,7,1,549,That's a pretty song.,FALSE
Dragonstone,7,1,550,I've never heard it before.,FALSE
Dragonstone,7,1,551,It's a new one.,FALSE
Dragonstone,7,1,552,Man ♪2: Are you hungry? We've got some rabbit.,FALSE
Dragonstone,7,1,553,I don't want to steal your food.,FALSE
Dragonstone,7,1,554,"You're not stealing, we're offering.",FALSE
